GMC,GMN,YEAR,Total_All_Pop,Total_ICPCPat_Pop,Gender_Mannen,Gender_Vrouwen,0to20,21to40,41to60,61to80,Above80,MajorEthnicity_NativeDutch,MajorEthnicity_Western,MajorEthnicity_NonWestern,MajorEthnicity_Other,MinorEthnicity_Marokko,MinorEthnicity_Suriname,MinorEthnicity_Turkije,MinorEthnicity_VoormaligeNederlandseAntillenenAruba,Multiperson_Household,HouseholdType_Institutional,Employee,Unemployment_benefit_user,Welfare_benefit_user,Other_social_benefit_user,Sickness_benefit_user,Pension_benefit_user,Moving_count_above_1,Lifeevents_count_above_2,Low_Income,Debt_Mortgage,Debt_Poor,Wanbet,WMO_user,WLZ_user,ZVWKHUISARTS_user,ZVWKFARMACIE_user,ZVWKZIEKENHUIS_user,ZVWKOSTENPSYCHO_user,HVZ_Medication_user,UniqueMed_Count_5,UniqueMed_Count_10,DIAB_Medication_user,BLOEDDRUKV_Medication_user,CHOL_Medication_user,DIURETICS_Medication_user,DIURETICS_RAAS_BETA_Medication_user,OPIOID_Medication_user,OPIOID_MULYEARS_Medication_user,Opioid_user_no_death,Opioid_user_no_death_primary,Opioid_user_2Years_no_death,Opioid_user_2Years_no_death_primary,ICU_Referral,Ambulance_Referral,Cardiologist_Referral,Lab_Referral,Physiologie_Referral,Hypertensie_patients,COPD_patients,Diabetes_I_patients,Diabetes_II_patients,Hartfalen_patients,ICPC_Hartfalen_patients,OMA_patients,Morbus_Parkinson_patients,Heupfractuur_patients,BMIUP45_patients,Lung_Cancer_patients,Colon_Cancer_patients,Back_pain_patients,Medication_Dependency_patients,Medication_Dependency_3Years_patients,Medication_Dependency_5Years_patients,Alcohol_Dependency_patients,Alcohol_Dependency_3Years_patients,Alcohol_Dependency_5Years_patients,Loneliness_patients,Loneliness_3Years_patients,Loneliness_5Years_patients,ICPC_Obesitas_patients,BMI_NormalWeight,BMI_Obese,BMI_OverWeight,BMI_UnderWeight,Primary_care_patients_in_Secondary_care,HBOPL_Low,HBOPL_Mid,HBOPL_High,HGOPL_Low,HGOPL_Mid,HGOPL_High
GM0503,Delft,2023,113357,0.038012650299496284,0.531815415016276,0.4682110500454317,0.1935478179556622,0.39230043138050585,0.20042873399966477,0.17158181673826936,0.034625122400910396,0.5875684783471686,0.173037395132193,0.23937648314616652,0.4124138782783595,0.01768748290798098,0.024083206154009017,0.028582266644318392,0.019628254099879144,75945,0.004631385798847888,0.352646947255132,0.0028229399154882364,0.025494676111753135,0.012438579002620041,0.023686230228393484,0.14604303219033674,0.00657215699074605,0.02942032693172896,3435.0,0.3855518406450418,0.00017643374471801478,0.010321374066003863,6910.0,0.015085085173390262,,,,,21295.0,0.17109662394029482,0.0441966530518627,0.040182785359527864,0.1433965260195665,0.09545065589244599,0.008557036618823717,0.016187796077877854,0.044902388030734756,0.017290506982365447,4790.0,0.00035286748943602955,0.01627601295023686,0.00013232530853851107,,0.0023207240659085635,0.006962172197725691,0.006962172197725691,0.010443258296588535,85.0,0.0013673615215646145,0.0007057349788720591,0.00030875905325652585,0.0024700724260522068,,0.004234409873232354,0.00030875905325652585,0.0004410843617950369,0.00017643374471801478,0.0006175181065130517,0.0004851927979745406,0.00022054218089751846,,,8.821687235900739e-05,,8.821687235900739e-05,0.00017643374471801478,,,,8.821687235900739e-05,0.00013232530853851107,0.00026465061707702214,0.00013232530853851107,,0.3225806451612903,25245.0,0.2304665790379068,0.2800003528674894,0.17762467249486136,0.1455578393923622,0.4076942756071526
GM0503,Delft,2024,110856,0.03625423973443025,0.5293353539727214,0.4706556253157249,0.19128418849678863,0.38730425055928414,0.19980876091506097,0.17748249981958578,0.035992639099372156,0.5821065165620264,0.1765353251064444,0.24134913761997545,0.4178844627264199,0.018176733780760627,0.024085299848452046,0.029542830338457098,0.01984556541820019,73180,0.011862235693151476,,,,,,,0.044156383055495414,0.05335750884029732,,,0.00013531067330591038,,6980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013531067330591038,,,,,,,,,,,,,,,
GM0518,'s-Gravenhage,2009,511410,0.2749848458184236,0.4946520404372226,0.5053479595627774,0.22605150466357718,0.32466123071508185,0.261932695880018,0.1347255626600966,0.03942042588138676,0.5136680940928022,0.15060323419565516,0.3357286717115426,0.48633190590719777,0.05411509356485012,0.09403414090455799,0.07166461351948535,0.024637766175866722,124065,0.014254707573180031,,,,,,,0.012964157916348917,0.019827535636768933,,,0.0023757845955300052,,,,0.8995424414853054,0.6935726716333275,0.5671281359378972,0.058886216538589393,102055.0,0.23485070686924386,0.061995267984591616,0.04464128585674899,0.1549050663850922,0.09009405369468723,0.01598521734029448,0.01573101816546411,0.054603938131831606,,26670.0,0.01430359202987818,,0.006491855849514089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036272266870026005,0.005250190649381123,0.005641266302966309,0.00041062943626444533,,,,,,,
GM0518,'s-Gravenhage,2010,518101,0.2761372782526959,0.494334116320949,0.5056639535534577,0.2259115500645627,0.3224081791002141,0.26352004724947453,0.13611245683756643,0.03867971688917798,0.5071984034001092,0.1536186959685467,0.3391809705057508,0.49279966647429746,0.05483486810486758,0.0933022711787856,0.07238936037567964,0.02512058459643969,122885,0.015122534023288895,,,,,,,0.011648307955398658,0.026008442369344974,,,0.002653922690749487,0.029791488532158787,,,0.8978075703386019,0.6928861361008761,0.5743474727900545,0.06130078884232997,105000.0,0.24116919287938066,0.06596204215008271,0.04602384477157929,0.15721838019999962,0.09450859967458082,0.015083931511423449,0.016164801843655967,0.057633550215112496,0.023528230981989997,28455.0,0.014456640693609933,0.022418408765858395,0.006813343344251411,0.0002096919625070771,,0.017369484227669554,0.05158422277674097,0.03187317830107572,,0.00018336193136087365,0.00014475941949542657,0.00029916946695721493,1.930125593272354e-05,510.0,,5.790376779817063e-05,,,3.860251186544708e-05,4.825313983180886e-05,,0.00012545816356270302,0.00012545816356270302,0.00012545816356270302,0.0007720502373089417,0.0007720502373089417,0.0007720502373089417,4.825313983180886e-05,4.825313983180886e-05,4.825313983180886e-05,0.0013414372873242861,0.0042366256772328175,0.0060605943628751924,0.0063018600620342365,0.0004246276305199179,0.008387678500283085,,,,,,
GM0518,'s-Gravenhage,2011,520779,0.2775495939736433,0.4944611821905261,0.5055311370082127,0.22582515808049095,0.3183404092714952,0.26598614767492545,0.1385136497439413,0.03775113819873689,0.5017099383807719,0.15652512870142612,0.3417572521165408,0.49828238081796694,0.055484188110503686,0.09252485219258073,0.07318843501754103,0.025164225131965767,384565,0.011050752814533613,0.3533168580146281,0.011569206899663773,0.043415729128862726,0.009889031623778993,0.03195213324654028,0.14410143266145525,0.010426687712062122,0.025394649169801393,49040.0,0.47652651124565315,0.003197133524969325,0.031654502197669264,,,0.926035804055079,0.6855595175688728,0.5881861595801674,0.06853194925294606,107195.0,0.24246369381253852,0.0698088824626185,0.04726573076103299,0.15922301014441825,0.09865029119837782,0.014756739423056614,0.016657737735200535,0.05938219475055638,0.024876195084671232,29585.0,0.014939158453009818,0.02379128190652849,0.006931923138221779,0.00024214415187281206,,0.019371532149824965,0.04372431542389063,0.03151333176516168,,0.0002976310488710182,0.0001632170268002358,0.0002784290457180493,6.720701103539121e-05,530.0,4.800500788242229e-05,6.720701103539121e-05,,,7.680801261187567e-05,0.00013441402207078242,,0.00015361602522375134,0.00024002503941211148,0.00024002503941211148,0.0008448881387306324,0.0013729432254372775,0.0013729432254372775,3.8404006305937835e-05,7.680801261187567e-05,7.680801261187567e-05,0.0016225692664258735,0.004656485764594962,0.006663095094080214,0.007258357191822251,0.000460848075671254,0.013214152287916316,,,,,,
GM0518,'s-Gravenhage,2012,524005,0.27834467228366144,0.49447047260999416,0.5055295273900058,0.22634326008339614,0.3143863131076994,0.268298966612914,0.14034217230751614,0.03728017862424977,0.49565366742683753,0.16052327744964265,0.3438230551235198,0.5043463325731624,0.05613496054426961,0.09182164292325455,0.07387334090323566,0.02496159387792101,388110,0.011459814314748904,0.34618944475720653,0.013597198500014313,0.04393087852215151,0.010419747903168863,0.03211801414108644,0.14470281772120494,0.010562876308432171,0.025724945372658656,57260.0,0.4763981259720804,0.0033396627894771995,0.0328431980610872,,,0.9319567561378231,0.6797072547017681,0.579727292678505,0.056926937720059925,108220.0,0.2324882396160342,0.06739439509164989,0.04830106582952453,0.15974084216753656,0.10203146916537056,0.014331924313699297,0.016831900458965085,0.059312411141115066,0.02542914666844782,29715.0,0.01522886232001603,0.024369996469499337,0.007080085113691664,0.000411370274383973,,0.022076871391939885,0.04336528309131049,0.03297818366311517,620.0,0.005076287440005343,0.002490434251581569,0.007738475777902883,0.0029675289357925976,575.0,0.003959885878951536,0.001020982624211601,,0.00018129598000019083,0.0010591501989484834,0.0013358651157908798,0.0008587704315798513,0.00020992166105285255,0.0003912176410530434,0.0003912176410530434,0.0010018988368431599,0.0020037976736863197,0.0020037976736863197,5.7251362105323426e-05,0.00012404461789486743,0.00012404461789486743,0.001555328670527953,0.004732779267373403,0.006841537771586149,0.00736634192421828,0.0005057203652636903,0.2974892700920098,,,,,,
GM0518,'s-Gravenhage,2013,527487,0.2786097098127537,0.49461882472932983,0.5053773837080345,0.22746532142024353,0.3104815853281692,0.27010144325831725,0.14285660120533777,0.0364463958353476,0.4905239370828096,0.16356801210266794,0.3459042592518868,0.5094722713545548,0.05681656609546776,0.0907984462176319,0.07422931749976777,0.024863171983385373,391355,0.010275134742657165,0.3360367174925638,0.01661652325080997,0.045868428984979726,0.011223025401573878,0.03217140896363323,0.1445438465782095,0.010967094923666366,0.02724237753726632,63805.0,0.4817654273944192,0.0031943915205493215,0.03361220276518663,,,0.9324116044566028,0.66863259189326,0.545046607783699,0.05070267134545496,108455.0,0.22630889481636515,0.06587840079471152,0.04903438378576155,0.15856314942358768,0.10360444901959669,0.013450568450028153,0.016644959970577473,0.048759495494675696,0.020066845249266805,24490.0,0.012843918428321456,0.019052602244225923,0.006284515068617805,0.0003061995196069759,,0.023475296503201487,0.042969999251512285,0.03381803583214823,1380.0,0.005810569739159449,0.0026351360317884613,0.007725308870171208,0.0046920587616377275,625.0,0.007308236980247854,0.0010332008182192167,0.00045498751628002206,0.0004739453294583563,0.0015545406806234086,0.0014597516147317375,0.00164932974651508,0.0002464515713183453,0.0005023820492258577,0.0005687343953500276,0.001118510977521721,0.0022654586748109434,0.0026730516581451296,6.635234612416988e-05,0.0001421835988375069,0.00017062031860500828,0.001725160999228417,0.005469329101949432,0.008104465133737892,0.00867319952908792,0.00048342423604752347,0.4477657641719344,175375.0,0.16780508334802563,0.14494196065495452,0.2756845192393367,0.15531188446350336,0.21214740837214946
GM0518,'s-Gravenhage,2014,531805,0.27971342879438893,0.4945327704703792,0.5054672295296209,0.22706631190003854,0.3082802907080603,0.27077594230968116,0.14515658935136,0.03577439098917837,0.48509322025930557,0.16832297552674383,0.3465744022715093,0.5148973777982531,0.05738005471930501,0.08979795225693628,0.07424713945901223,0.02463308919622794,394910,0.011019076541213415,0.3309389719916135,0.01678246725773545,0.04811914141461626,0.012391760137644437,0.03204181983997894,0.14398134654619643,0.010746420210415471,0.0271716136553812,61030.0,0.4731151455890787,0.0029710138114534463,0.03540771523396734,,,0.9343086281625784,0.6651592218952436,0.5646054474854505,0.06060492097667378,109130.0,0.22541157003036827,0.06703584960652871,0.04862684630644691,0.15817827963257208,0.10471883491129268,0.013059298050977332,0.016500408984496198,0.05196453587311139,0.019828696608719363,26335.0,0.012354152367879203,0.018888502364588524,0.005406116903752315,0.0006050298145247491,,0.02722634165361371,0.0391588741067407,0.03720933359327207,1375.0,0.004588147911358487,0.0024539069771814855,0.0067976043850659544,0.004371903235208394,570.0,0.0061864781263809105,0.0008837825894829872,0.00038547964009364333,0.0005641165464785025,0.0015701243876984985,0.0012786641720179388,0.0005171068342719606,0.0003290679854457931,0.0006581359708915862,0.0007991651075112119,0.0011752428051635467,0.002482112804505411,0.0032530720846926974,0.00010342136685439212,0.00019744079126747586,0.00024445050347401775,0.001682947696994199,0.006261693665911378,0.009072874455862582,0.010107088124406503,0.0005735184889198109,0.41968901467533426,178665.0,0.16954522804411393,0.14991397222666203,0.27855134870864323,0.1575295456041218,0.21729769370351915
GM0518,'s-Gravenhage,2015,535656,0.2809807040339322,0.49487917618770255,0.5051189569425153,0.22731006466836925,0.3059052824947354,0.27138686022372566,0.14771607150858013,0.035003808414355485,0.4777506459369446,0.17301215705602102,0.3492353301372523,0.5222474871932733,0.05781695715160476,0.08879766118553699,0.07435742342100155,0.0247453589617217,397560,0.010818510387263468,0.3294745134937348,0.014869617814418208,0.05028413758083546,0.013049419776871723,0.03219416939229655,0.14338493361411056,0.010678495153606046,0.0270789461893454,58525.0,0.46272234419104796,0.002828307719879923,0.03309960123661455,34345.0,0.01660580671177024,0.9318013799901429,0.6603958510685962,0.5624038562062219,0.05085353286437565,109835.0,0.22618994279910987,0.06812207834879101,0.04854794868348343,0.15760114700479413,0.10559015487551712,0.012722717565004406,0.01619509535970847,0.05543669817942859,0.02143166509849605,28400.0,0.01253603058679451,0.02047956150962558,0.005404588019176486,0.0004983090712183325,,0.02644360137931951,0.04072846142091171,0.04242271226305404,1045.0,0.005423256716997476,0.0025296085547440897,0.006123332885284586,0.0044804874770375015,550.0,0.006870080798124169,0.0010641157757964067,0.0003827083053302866,0.0006534044237346357,0.0016055080126051047,0.001372149289842735,0.00048538614334572936,0.0003080335140463282,0.0007187448661080992,0.0009241005421389847,0.0010734501247069014,0.0025109398569231,0.0033883686545096107,8.400914019445316e-05,0.0002053556760308855,0.00027069611840434905,0.0015121645235001567,0.006655390773182789,0.009595710679988649,0.01029578684827576,0.0007094105171976045,0.42220066574091913,180650.0,0.1727227922397957,0.15318599997013008,0.2800678047104858,0.16076549128545187,0.2202346281942142
GM0518,'s-Gravenhage,2016,541495,0.28097212347297756,0.49572941578407925,0.5042705842159207,0.22772140093629673,0.30426873747680033,0.27114747135245937,0.1500844883147582,0.03419237481417187,0.4702259485313807,0.1779702490327704,0.3517761013490429,0.5297463503818133,0.057922972511288195,0.08735999409043481,0.07444205394324971,0.024635499866111413,402640,0.012447021671483578,0.3294397916878272,0.012622461887921403,0.051367048633874736,0.013462728187702564,0.031699277001634364,0.14239281987829988,0.00987082059852815,0.027091662896240962,56610.0,0.44512876388516975,0.002142217379661862,0.02977866831642028,35820.0,0.015826554261812203,0.9303225329873775,0.6590919583745002,0.5714364860248017,0.04959417907829251,111015.0,0.22650255311683395,0.06912344527650302,0.04817218995558593,0.157314471971117,0.1060120592064562,0.012493190149493532,0.01612203252107591,0.056676423605019434,0.022936499875345108,29295.0,0.012834836886767191,0.021948494445932096,0.005577152143602434,0.00023004370830457787,,0.027966742252456538,0.041342140721022706,0.043313943935061945,1185.0,0.005826461924856185,0.003130222809074876,0.006445119530189568,0.0045152771493734934,575.0,0.006814467354269199,0.0011449782546468573,0.0004524510844975485,0.0009695380382090324,0.0018744402072041293,0.0014773912963185255,0.0004062826064875945,0.00026777717245773274,0.0007202282569552812,0.0009787717338110233,0.001034173907422968,0.002437695638925567,0.0034534021551445534,9.233695601990784e-05,0.00022160869444777883,0.00029547825926370513,0.0013481195578906545,0.006888336919085126,0.010055494510567965,0.010951162983961071,0.0007663967349652352,0.4559137664727727,183370.0,0.17648362404084986,0.15796083066325636,0.2796701723930969,0.16413817302098818,0.2273520531122171
GM0518,'s-Gravenhage,2017,548132,0.2807188779345121,0.4962490786890749,0.503747272554786,0.22799252734742725,0.3041147022979866,0.27007180752081617,0.1520527902038195,0.03361416593083418,0.46083790035976735,0.18405238154313194,0.3550878255602665,0.5391402071033985,0.05816117285617333,0.08601030408733663,0.07427955310034809,0.0250395890041085,407400,0.012925718622521582,0.33190910218706443,0.010782074390840163,0.0508727824684565,0.013235862894339319,0.03190837243583662,0.14178154167244386,0.009997591820948238,0.027885618792553617,54270.0,0.4343296870096984,0.0018152561791685215,0.027502499397955238,35135.0,0.01575350463027154,0.9280155145111032,0.6537841249917903,0.57246247254311,0.04884772281129363,112185.0,0.22473601249334102,0.06921690395744091,0.04811797158348719,0.15575627768493722,0.10747411207519357,0.01201352958776353,0.015698773288186058,0.05845307334729591,0.023726036794056906,30650.0,0.013454788262681252,0.02270438507512789,0.005856253603146688,0.00035744227307289874,,0.03022011945070871,0.04932703368406002,0.04649999025157437,1070.0,0.005482256098895887,0.003092320827829793,0.005491377989243467,0.004132216327453971,600.0,0.006877905322075705,0.0011493581837951443,0.0004743382980741865,0.0009577984864959535,0.0017514029467354578,0.001231455196923369,0.0003010223814701568,0.0002736567104274153,0.0006750198857209577,0.001003407938233856,0.0009760422671911146,0.00232608203863303,0.0034115869899951105,6.385323243306357e-05,0.00019155969729919072,0.0002827786007749958,0.0014412586749177206,0.007479950085016018,0.010243882860332912,0.011347631592390155,0.0007388731181540213,0.4424810393121511,184550.0,0.18057694132070376,0.16285310837535485,0.2763659118606467,0.1669944465931564,0.23475184809498442
GM0518,'s-Gravenhage,2018,553598,0.27978244141055425,0.4969038905487375,0.5030997221810772,0.2276742329271421,0.3035325272128873,0.270024458180846,0.1541913084946116,0.033101636927879076,0.4518260542848782,0.1895779970303361,0.35859052959006354,0.5481685266203996,0.05833655468408484,0.0846281959111124,0.07424159769363328,0.025578127088609424,411190,0.011560735407281095,0.33755541024353414,0.008598296959165315,0.04823897485178776,0.012698745298935329,0.03237005914038707,0.13964103916560391,0.008056387486949014,0.025966495543697773,54890.0,0.41298017695150635,0.0016889511884074725,0.024051748741866844,35215.0,0.015950202132233138,0.9287334853088343,0.6562614026784779,0.5762033099830562,0.04949439846242219,113060.0,0.22778261482158535,0.07099917268487242,0.04804027471197512,0.1551757773691379,0.1078941759182656,0.011723308248945985,0.01577859746603131,0.05846300022760198,0.02418722610992092,30995.0,0.013087113754023678,0.02323888453354239,0.005888749598083808,0.0010007295641338524,,0.032152472447655386,0.05213478213148941,0.04667919192701776,850.0,0.0019418422754417465,0.0011380098916542328,0.0007586732611028219,0.0031250112897806713,595.0,0.004362371251341226,0.0002890183851820274,0.00039740027962528767,0.0008670551555460821,0.0007948005592505753,0.0004967503495316096,0.0002438592624973356,0.0002980502097189657,0.0006593231911965,0.001038659821747911,0.0009664052254524041,0.002212797011549897,0.0033056477805194382,9.031824536938356e-05,0.00019870013981264384,0.0002980502097189657,0.0014902510485948288,0.007586732611028219,0.010531107410070123,0.011407194390153143,0.0007948005592505753,0.3714643578867174,184810.0,0.18228931462902684,0.1702950516439727,0.2728423874363708,0.1691389781032446,0.24218837495800202
GM0518,'s-Gravenhage,2019,560609,0.2786648091628925,0.49745901332301123,0.5025427704514198,0.22612908462047523,0.30358948928754265,0.2700723677286665,0.15584837203826554,0.03283036840293324,0.44250984197542315,0.1958941080146769,0.3615889149121759,0.5574830229268528,0.058338342766527114,0.08294551104245562,0.07431204279631615,0.025900404738418398,414665,0.01153210169654786,0.33889038527743937,0.007179692084857717,0.045673544306281205,0.01253101537791937,0.03273226080922711,0.13772522381909674,0.007527528098906724,0.024660681508859115,51660.0,0.3973179167655175,0.0013199930789552076,0.022127721816809935,36990.0,0.0158666735639278,0.9252973106032903,0.648553626502607,0.5715034899546743,0.046993537385236414,113975.0,0.22092938215405034,0.06664181274292778,0.04812623414893446,0.15402892211862457,0.10702646586123306,0.011103995833102929,0.015813160330997184,0.05673294577860862,0.02367068669964271,30460.0,0.011023725983707005,0.022743123995512024,0.004976730662547337,0.0008641548565502938,0.00012802294171115463,0.02656476040506459,0.05258542330785677,0.04154344458526968,845.0,0.0017748555588654482,0.001016751425681714,0.0005886455622367818,0.003442684651869663,630.0,0.004129437807812575,0.0002943227811183909,0.0003924303748245212,0.0007937796218041452,0.0008294551104245561,0.0005172945849959597,0.00025864729249797986,0.00028540390896328815,0.0006867531559429121,0.001016751425681714,0.0008918872155102755,0.002095934956449147,0.0031394429985961694,7.135097724082204e-05,0.00018729631525715785,0.0002764850368081854,0.001275398718179694,0.007170773212702614,0.0103637294442294,0.010952375006466182,0.0006510776673225011,0.3594244088540666,185270.0,0.18544118984889646,0.1745869224361364,0.2685294028458337,0.17080532064237286,0.2487027500450403
GM0518,'s-Gravenhage,2020,564578,0.2778783445334391,0.49800913248479395,0.5019944099840943,0.22319325230526163,0.303855268891101,0.27033465703587456,0.15866718150547843,0.03316636496639968,0.4369015441621884,0.2008225612758556,0.36227943703084425,0.5631019983066998,0.0582913255564333,0.08160962701345076,0.07469295650910945,0.02645338642313374,417700,0.00816539078745541,0.3366762431408946,0.007873137104173382,0.04568013631420282,0.017845187024644955,0.033051234727531006,0.13881164338674196,0.008262808681882752,0.026657078384209092,47935.0,0.3695149297351296,0.0010184598053767592,0.02067916213525855,37275.0,0.01597653468608412,0.9243806878766088,0.6192766987023937,0.5192285211255132,0.04577755420863016,113980.0,0.205232935041748,0.06058507416158618,0.04831927563596173,0.15285753252872056,0.10530874387595691,0.010618550492580299,0.015055492775134703,0.054350328918236275,0.02340686317922413,29215.0,0.010246591259312265,0.022450396579392042,0.004596353382526418,0.0006374136304530736,0.002581525203334948,0.02466790749853395,0.03324112082812779,0.03413349991076209,825.0,0.0012841449719967835,0.0008236240165220748,0.0005048018165780459,0.003090804105012948,555.0,0.0023468856384768803,0.0002745413388406916,0.00037195923326803384,0.00015055492775134703,0.0007350622943154002,0.0004073839221507037,0.00019483578885468437,0.0002922536832820266,0.0006819252609913954,0.0009476104276114195,0.0007970554998600725,0.001966070232988179,0.0029491053494822683,7.970554998600725e-05,0.00020369196107535186,0.00030110985550269406,0.001089309183142099,0.005915923043405871,0.00897130245953615,0.009511528964996865,0.00046052095547470854,0.3159659366155886,183650.0,0.1897346336555799,0.18183492803474455,0.2636571031814913,0.17150863122544627,0.2590253251100822
GM0518,'s-Gravenhage,2021,568499,0.27365571443397435,0.49815391056096847,0.5018478484570773,0.22126687997692168,0.3035889245187766,0.27017637673944894,0.16084461010485507,0.033359777237954684,0.42924437861808024,0.20639438239996905,0.3643629979999965,0.5707573803999655,0.058100366051655326,0.08012327198464729,0.07514525091512914,0.026939361370908303,418220,0.003966585693202626,0.33770507951641077,0.00642041586704638,0.04425689403147587,0.016033449487158288,0.03296399817765731,0.13998265608206875,0.007247154348556462,0.023869874881046405,45055.0,0.3481272614375751,0.0007211973987641139,0.019876903917157285,35950.0,0.017414278653084703,0.9240649499823219,0.6226923882012105,0.5434222399687598,0.04638530586685289,115820.0,0.2087690567617533,0.06170635304547589,0.04947238253717245,0.1538261281022482,0.10635023104702031,0.010087968492468765,0.015224301186105868,0.05448558396760592,0.02328939892594358,29440.0,0.009824115785603844,0.022260373369170396,0.004432725475330652,0.0008998990827457207,0.004242381390086969,0.031142936113592975,0.031110796860637772,0.03856710354624517,810.0,0.0015479358802741958,0.0008795090228830658,0.0005804759551028234,0.003333339196726819,565.0,0.0026561172491068588,0.00029903306778024234,0.0003518036091532263,0.00026385270686491975,0.0008619188424254044,0.0005101152332721782,0.00020228707526310512,0.000334213428695565,0.0006948121280776219,0.0009938451958578644,0.0008091483010524205,0.0018381738578256074,0.002796838692768149,7.036072183064526e-05,0.00019349198503427448,0.00027264779709375037,0.0014687800682147197,0.006402825686588719,0.010360616289562514,0.010052788131553442,0.000642041586704638,0.3402261317837928,181650.0,0.19317536178603656,0.18707156916722809,0.25746747135878867,0.17409001598947405,0.2654006427451939
GM0518,'s-Gravenhage,2022,579374,0.26541922833955267,0.4983482172137514,0.5016535087870702,0.2198493546482928,0.3063306258133779,0.26951502828915347,0.16152778688722655,0.03293209567567754,0.41566414785613437,0.2189000541964258,0.3654375239482614,0.5843375781446872,0.057311857280444065,0.0775233269011036,0.07544349591110405,0.026589042656384305,421620,0.005126222440081881,0.34030695198610916,0.003909391860870526,0.04098388950833141,0.01775191844991318,0.03252648548260709,0.13621598483880878,0.0075081035738573014,0.02471633176497392,33640.0,0.3595604911507938,0.0004832802300413895,0.019175869127713706,34875.0,0.017924518532070822,0.9117771940059444,0.624993527496919,0.5457700897865627,,117510.0,0.2099162199201207,0.06236903968766289,0.049950463776420755,0.15153424213029926,0.10611453051051652,0.009423964485807096,0.014679636987507206,0.05445532592073514,0.022886770894102945,30040.0,0.009441224494022859,0.02188569041758864,0.004194181996430631,0.0009104092289484124,0.005527484604329646,0.03270970301150367,0.03157169147531816,0.03599367915878187,660.0,0.0015879207558502798,0.0007421803532778481,0.0006904003286305564,0.003296661569210907,550.0,0.0037195317704971226,0.0002934201396679865,0.00035383016842316015,0.00025890012323645864,0.0007939603779251399,0.00044013020950197973,0.0002502701191285767,0.0002675301273443406,0.0006731403204147925,0.000966560460082779,0.0007508103573857301,0.0016914808051448633,0.0025803712282567045,9.493004518670151e-05,0.00021575010269704888,0.00030205014377586843,0.0013203906285059392,0.006800443237010981,0.00993313472817213,0.010442304970537166,0.0006558803121990286,0.3435169108514277,182695.0,0.19153431117033212,0.18690862896850738,0.25421403100587875,0.17185790180436125,0.26503605615716275
GM0518,'s-Gravenhage,2023,580943,0.25793752571250533,0.49896461442861,0.5010302215535776,0.2171039155304393,0.3063037165436196,0.2700006713223156,0.16421576643491703,0.03283454659062937,0.4078283067357727,0.22210440611213147,0.3700621231342834,0.5921665292464149,0.05711403700535164,0.0761348359477608,0.0767975515670212,0.026388131021459937,424420,0.006609942799896031,0.3450940970112386,0.003959080322854394,0.04005556483166162,0.01473466415810157,0.03277429971615115,0.1353575135598501,0.006842323601454876,0.02440859086003274,28690.0,0.38502916809394383,0.00028402097968303257,0.020044995808538874,34310.0,0.01821176948513021,,,,,118570.0,0.19641341749534807,0.053998412925192314,0.052104939727305434,0.15244180582260222,0.10766116469257742,0.009114491438919136,0.014855157907058008,0.05357668480384478,0.022454870787667638,29730.0,0.008408742337888572,0.021499527492370163,0.00373530621764958,0.0011011231456085208,0.0074409230748697,0.03213277543093956,0.020520931349976977,0.03393461330557168,795.0,0.0016869124853901329,0.0006885357083225033,0.0006110754411362216,0.0035975990759850793,530.0,0.0040193271973326125,0.0002926276760370639,0.00038730133593140807,0.0001807406234346571,0.0008434562426950664,0.0004819749958257523,0.0002582008906209387,0.0002495941942669074,0.0006713223156144406,0.0009295232062353794,0.0006627156192604094,0.001626665610911914,0.002392661586420699,6.024687447821904e-05,0.0001893473197886884,0.00028402097968303257,0.001213544185918412,0.006609942799896031,0.009191951706105417,0.010087048126924672,0.0006024687447821903,0.3515919571296055,181320.0,0.19061250415273098,0.18978626130274398,0.25036879693877023,0.17228024091864433,0.2671862816145474
GM0518,'s-Gravenhage,2024,570051,0.24730594280160897,0.4986045108244701,0.5014025060915602,0.21448080961177157,0.2996924836549712,0.27174761556422145,0.17064262671234678,0.03360225664019535,0.402806064720525,0.2226379744970187,0.37455420655344873,0.5971921810504675,0.05736328854786677,0.07551955877632001,0.07825615602814485,0.025980131602260148,424770,0.01632310091553212,,,,,,,0.0446363570978737,0.047223844884054234,,,0.00021050748090960283,,34770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042978610685710577,0.0007543184732594101,,0.0010963931297375148,0.001859482748034825,,0.00012279603053060164,0.00021927862594750295,,,,,,,,,,,,
