WKC,GMN,WKN,YEAR,Total_All_Pop,Total_ICPCPat_Pop,Gender_Mannen,Gender_Vrouwen,0to20,21to40,41to60,61to80,Above80,MajorEthnicity_NativeDutch,MajorEthnicity_Western,MajorEthnicity_NonWestern,MajorEthnicity_Other,MinorEthnicity_Marokko,MinorEthnicity_Suriname,MinorEthnicity_Turkije,MinorEthnicity_VoormaligeNederlandseAntillenenAruba,Multiperson_Household,HouseholdType_Institutional,Employee,Unemployment_benefit_user,Welfare_benefit_user,Other_social_benefit_user,Sickness_benefit_user,Pension_benefit_user,Moving_count_above_1,Lifeevents_count_above_2,Low_Income,Debt_Mortgage,Debt_Poor,Wanbet,WMO_user,WLZ_user,ZVWKHUISARTS_user,ZVWKFARMACIE_user,ZVWKZIEKENHUIS_user,ZVWKOSTENPSYCHO_user,HVZ_Medication_user,UniqueMed_Count_5,UniqueMed_Count_10,DIAB_Medication_user,BLOEDDRUKV_Medication_user,CHOL_Medication_user,DIURETICS_Medication_user,DIURETICS_RAAS_BETA_Medication_user,OPIOID_Medication_user,OPIOID_MULYEARS_Medication_user,Opioid_user_no_death,Opioid_user_no_death_primary,Opioid_user_2Years_no_death,Opioid_user_2Years_no_death_primary,ICU_Referral,Ambulance_Referral,Cardiologist_Referral,Lab_Referral,Physiologie_Referral,Hypertensie_patients,COPD_patients,Diabetes_I_patients,Diabetes_II_patients,Hartfalen_patients,ICPC_Hartfalen_patients,OMA_patients,Morbus_Parkinson_patients,Heupfractuur_patients,BMIUP45_patients,Lung_Cancer_patients,Colon_Cancer_patients,Back_pain_patients,Medication_Dependency_patients,Medication_Dependency_3Years_patients,Medication_Dependency_5Years_patients,Alcohol_Dependency_patients,Alcohol_Dependency_3Years_patients,Alcohol_Dependency_5Years_patients,Loneliness_patients,Loneliness_3Years_patients,Loneliness_5Years_patients,ICPC_Obesitas_patients,BMI_NormalWeight,BMI_Obese,BMI_OverWeight,BMI_UnderWeight,Primary_care_patients_in_Secondary_care,HBOPL_Low,HBOPL_Mid,HBOPL_High,HGOPL_Low,HGOPL_Mid,HGOPL_High
WK051832,'s-Gravenhage,Leyenburg,2024,17052,0.2545155993431856,0.49143795449214167,0.5084447572132301,0.18736805066854328,0.32811400422237863,0.24923762608491673,0.18326296035655643,0.041050903119868636,0.497595589960122,0.23897490030494956,0.26331222144030025,0.5022871217452498,0.02228477597935726,0.06714754867464227,0.05600516068496364,0.023750879662209713,0.7169247009148487,0.008796622097114707,,,,,,,0.049554304480412856,0.0542458362655407,,,,,0.06450856204550785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008796622097114708,0.0014661036828524513,,,,,,,,,,,,,,,
WK051833,'s-Gravenhage,Bouwlust,2009,27212,0.46328825518153754,0.48893870351315594,0.5109877995002204,0.2396001763927679,0.3057474643539615,0.22159341466999852,0.158202263707188,0.05916507423195649,0.3884315743054535,0.09242246067911215,0.5192562104953697,0.6116786711744818,0.12494487726003234,0.0946273702778186,0.15581361164192267,0.041342054975745994,0.2675290313097163,0.019844186388358078,,,,,,,0.014331912391591945,0.021681611053946788,,,0.004226076730854035,,,,0.9330442451859474,0.7406658826988094,0.6133323533735117,0.07147581949140085,0.23868146405997354,0.28553579303248566,0.0801117154196678,0.0610024988975452,0.1868660884903719,0.11998383066294283,0.022049095987064532,0.020579156254593563,0.06835219755990005,,0.06577980302807585,0.038402175510804056,,0.018190504189328237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00845215346170807,0.013229457592238718,0.01378068499191533,0.0005512273996766133,,,,,,,
WK051833,'s-Gravenhage,Bouwlust,2010,27774,0.46647944120400375,0.48912652120688416,0.5109094836897818,0.23889248937855548,0.30730179304385397,0.22575070209548498,0.15374090876359184,0.05778785914884424,0.37625117015914167,0.0964931230647368,0.5272917116727875,0.6237848347375243,0.12637718729747247,0.09667314754806654,0.15698134946352704,0.04158565564916829,0.267516382227983,0.021242889032908475,,,,,,,0.013501836249729964,0.028443868366097788,,,0.004680636566573054,0.04554619428242241,,,0.9276661625981133,0.7377403326852452,0.619284222654281,0.07363001368186073,0.24105278317851228,0.29091956506084826,0.08515158061496364,0.06264852019874703,0.18938575646287895,0.1227766976308778,0.019982717649600346,0.02088284006624901,0.07543025851515806,0.03096421113271405,0.07200979333189314,0.03906531288255203,0.02970403974940592,0.01890257074962195,,,0.015436863229391787,0.06329113924050633,0.051713491818462486,,,,,,0.002160293799956794,,,,,,,,,,,0.0012601713833081298,0.0012601713833081298,0.0012601713833081298,,,,0.001980269316627061,0.008641175199827177,0.015122056599697559,0.016202203499675955,0.0007200979333189314,0.008490274776165483,,,,,,
WK051833,'s-Gravenhage,Bouwlust,2011,27967,0.47137698001215717,0.48896914220331106,0.5109593449422534,0.24064075517574285,0.3044659777595023,0.22794722351342653,0.1525011620838846,0.058461758501090574,0.3634640826688597,0.09993921407372976,0.536525190402975,0.6364644044767047,0.12729288089534094,0.09993921407372976,0.1609039224800658,0.04111989130046126,0.7460578538992384,0.01877212428934101,0.29642078163549895,0.013229878070583187,0.06775842957771659,0.012693531662316302,0.04022598062001645,0.183430471627275,0.013766224478850073,0.02592340973289949,0.13694711624414488,0.41191404154896843,0.005899810490935745,0.04612579111095219,,,0.950227053312833,0.7337218865091,0.6318160689383917,0.07777022919869847,0.24260735867272143,0.2937390495941645,0.09100010726928165,0.06382522258375943,0.19111810347910038,0.12782922730360782,0.019844817105874782,0.022347767011120248,0.07508849715736404,0.032717130904280044,0.07222798297994064,0.037901812850859945,0.03146565595165731,0.019129688561518934,,,0.017825988014867632,0.05537434574831222,0.04437533186679815,,0.00035756427217792396,,0.00035756427217792396,,0.0017878213608896198,,,,,,,,,0.00035756427217792396,0.00035756427217792396,0.001251474952622734,0.002145385633067544,0.002145385633067544,,,,0.002145385633067544,0.01072692816533772,0.017878213608896198,0.01877212428934101,0.000536346408266886,0.01592960631115831,,,,,,
WK051833,'s-Gravenhage,Bouwlust,2012,28275,0.47236074270557027,0.49230769230769234,0.5076923076923077,0.24067197170645446,0.3039787798408488,0.23076923076923078,0.14924845269672857,0.05888594164456233,0.3510167992926614,0.10450928381962865,0.54447391688771,0.6489832007073386,0.12838196286472148,0.1013262599469496,0.16640141467727676,0.041025641025641026,0.7480106100795756,0.01909814323607427,0.28594164456233423,0.016268788682581786,0.07126436781609195,0.013616268788682582,0.042793987621573826,0.17966401414677277,0.01202475685234306,0.027409372236958444,0.15985853227232538,0.4146772767462423,0.005835543766578249,0.0493368700265252,,,0.9519009725906278,0.7282051282051282,0.6139699381078692,0.06560565870910698,0.2440318302387268,0.2815207780725022,0.08806366047745358,0.06507515473032714,0.19115826702033598,0.12961980548187443,0.020159151193633953,0.022988505747126436,0.07692307692307693,0.03465959328028294,0.07303271441202476,0.0394341290893015,0.033068081343943415,0.019628647214854113,,,0.017595088349805332,0.048667265648397726,0.042303084755914946,0.0007073386383731211,0.005658709106984969,0.003713527851458886,0.008488063660477453,0.003713527851458886,0.0017683465959328027,0.003006189213085765,0.0008841732979664014,,,0.001237842617152962,0.0015915119363395225,0.001237842617152962,,0.0005305039787798408,0.0005305039787798408,0.001237842617152962,0.003006189213085765,0.003006189213085765,,,,0.002475685234305924,0.009372236958443855,0.01839080459770115,0.01750663129973475,0.0005305039787798408,0.30997304582210244,,,,,,
WK051833,'s-Gravenhage,Bouwlust,2013,28197,0.47611448026385783,0.4903003865659467,0.5096286839025428,0.24382026456715253,0.2986133276589708,0.2353087207858992,0.14895201617193318,0.05727559669468383,0.3399297797638047,0.1117140121289499,0.5484626024045112,0.660176614533461,0.129446395006561,0.10125190623115934,0.17076284711139483,0.040784480618505516,0.7523850054970387,0.015781820761073873,0.2766251728907331,0.017909706706387203,0.07341206511330993,0.014540553959641097,0.04362166187892329,0.1766145334610065,0.011526048870447211,0.023229421569670533,0.18388481044082705,0.42114409334326347,0.006560981664716105,0.05035996737241551,,,0.9543568464730291,0.717629535056921,0.5622938610490478,0.05497038692059439,0.24275632159449587,0.27609320140440474,0.08440614249742881,0.06560981664716105,0.18902720147533425,0.13246090009575487,0.018619002021491648,0.022342802425789978,0.0647231975032805,0.027307869631521084,0.06188601624286272,0.033514203638684965,0.02624392665886442,0.018087030535163317,,,0.020484171322160148,0.047299813780260706,0.03985102420856611,0.002127885945313331,0.006560981664716105,0.004078448061850552,0.008688867610029436,0.005497038692059439,0.0015959144589849984,0.0063836578359399935,0.0008866191438805547,,0.0007092953151044437,0.002127885945313331,0.0015959144589849984,0.002127885945313331,0.00035464765755222185,0.0007092953151044437,0.0008866191438805547,0.0015959144589849984,0.003369152746746108,0.004078448061850552,,,,0.002837181260417775,0.010994077384118879,0.021988154768237757,0.02287477391211831,0.0007092953151044437,0.4692737430167598,0.42274000780224846,0.1700535517962904,,0.35216512394935634,0.19168705890697593,
WK051833,'s-Gravenhage,Bouwlust,2014,28365,0.4800634584875727,0.4895117221928433,0.5104882778071567,0.2453728186144897,0.2966684294024326,0.23567777190199188,0.15106645513837474,0.05552617662612375,0.3313943239908338,0.12004230565838181,0.5485633703507844,0.6686056760091662,0.13220518244315177,0.09977084435043188,0.17380574651859687,0.03789881896703684,0.7528644456196016,0.015864621893178214,0.2686409307244844,0.019037546271813855,0.07615018508725542,0.01604089546976908,0.04318702626476291,0.17345319936541512,0.011810329631588226,0.026617310065221222,0.18050414242904989,0.4094835184205888,0.00546448087431694,0.05059051648157941,,,0.9568129737352371,0.7142605323462013,0.5982725189494095,0.06698395910453023,0.2413185263528997,0.27586814736471005,0.08778424114225278,0.0653974969152124,0.18861272695222986,0.1350255596686057,0.017627357659086903,0.023268112109994712,0.06751277983430284,0.028380045831129914,0.06469240260884894,0.03190551736294729,0.0273224043715847,0.015512074739996475,,,0.022398472497613276,0.045531321142689284,0.042593816552838365,0.0026441036488630354,0.006345848757271285,0.004054292261589988,0.007756037369998237,0.005111933721135202,0.0015864621893178213,0.005640754450907809,0.0010576414595452142,0.00035254715318173806,0.0010576414595452142,0.0024678300722721664,0.0015864621893178213,0.0005288207297726071,0.00035254715318173806,0.0008813678829543451,0.0012339150361360832,0.0014101886127269522,0.0037017451084082496,0.005111933721135202,,,0.00035254715318173806,0.0035254715318173806,0.013044244667724308,0.02573594218226688,0.026617310065221222,0.0008813678829543451,0.45200851876331055,0.42834479111581175,0.1718667371760973,,,0.1912568306010929,
WK051833,'s-Gravenhage,Bouwlust,2015,28479,0.4845675761087117,0.4915902946030408,0.5084448189894308,0.24772639488746093,0.29477860879946627,0.23736788510832543,0.15098844762807684,0.053899364443976264,0.31900698760490187,0.1251799571614172,0.5558481688261526,0.6810281259875698,0.13343165139225394,0.10130271428069806,0.17504125847115418,0.03686927209522806,0.7519575827802942,0.016678956424031742,0.26914568629516483,0.01720566031110643,0.07900558306120299,0.01720566031110643,0.043014150777766075,0.16836967590154148,0.011236349590926648,0.025457354541943186,0.1774992099441694,0.4031040415744935,0.005267038870746866,0.04740334983672179,0.10376066575371326,0.020892587520629235,0.9519294919063169,0.7099968397766776,0.6020225429263668,0.05635731591699147,0.24087924435549002,0.2779240844130763,0.08989079672741318,0.06548684995961937,0.1868043119491555,0.1386986902630008,0.016327820499315283,0.023526106956002667,0.07215843252923207,0.030022121563257138,0.06952491309385864,0.033357912848063484,0.028968713789107765,0.01544998068752414,,,0.021014492753623187,0.04710144927536232,0.050724637681159424,0.0019312475859405175,0.0059693107201797815,0.0036869272095228062,0.007022718494329155,0.005442606833105095,0.0019312475859405175,0.006671582569612697,0.001228975736507602,0.00035113592471645774,0.0010534077741493732,0.0022823835106569753,0.001404543698865831,0.0007022718494329155,0.0008778398117911443,0.0015801116612240598,0.0017556796235822887,0.001228975736507602,0.0035113592471645774,0.005267038870746866,,,0.00035113592471645774,0.0031602233224481196,0.014396572913374768,0.02809087397731662,0.027213034165525476,0.001228975736507602,0.4398550724637681,0.42891253204115315,0.17943045753010992,0.07356297622809789,,0.1952315741423505,0.12377541346255136
WK051833,'s-Gravenhage,Bouwlust,2016,29007,0.4854000758437618,0.4922949632847244,0.5078084600268901,0.25097390285103593,0.294756438101148,0.2366670114110387,0.15082566277105527,0.050505050505050504,0.30854621298307305,0.12945151170407143,0.5619333264384458,0.6913848381425173,0.13289895542455268,0.10083772882407695,0.1777157237908091,0.03516392594890888,0.7539559416692523,0.016202985486261937,0.2713138208018754,0.01413451925397318,0.08239390491950219,0.017754335160478505,0.04361016306408798,0.160995621746475,0.00930809804529941,0.02344261729927259,0.17013134760575033,0.3845623470196849,0.0036198159065053263,0.042231185575895475,0.10687075533491916,0.018788568276622883,0.955114282759334,0.7117247560933567,0.6157134484779536,0.05395249422553177,0.23752887234115902,0.28131140759127105,0.09152963077877754,0.06532905850311993,0.18426586685972351,0.13651877133105803,0.016202985486261937,0.02240838418312821,0.07412003999034716,0.03240597097252387,0.07101734064191402,0.03137173785637949,0.03102699348433137,0.015685868928189746,,,0.018821022727272728,0.049005681818181816,0.05078125,0.002068466232288758,0.007756748371082842,0.004136932464577516,0.00706725962698659,0.005343537766745958,0.0018960940462646946,0.006894887440962527,0.001034233116144379,0.0005171165580721895,0.0015513496742165685,0.0022408384183128212,0.0013789774881925053,0.0005171165580721895,0.0003447443720481263,0.0013789774881925053,0.0018960940462646946,0.0015513496742165685,0.0036198159065053263,0.005515909952770021,,0.0003447443720481263,0.0003447443720481263,0.0029303271624090735,0.01585824111421381,0.030854621298307305,0.027407177577826042,0.0013789774881925053,0.46875,0.43575688626883163,0.18254214499948287,0.07584376185058779,,0.1978832695556245,0.12686592891371049
WK051833,'s-Gravenhage,Bouwlust,2017,29306,0.48805705316317477,0.49136695557223775,0.5085989217225142,0.2543847676243773,0.2920903569234969,0.23851770968402375,0.15201665188016106,0.04777178734730089,0.29737937623694805,0.13068996110011602,0.5718965399576879,0.7025865010578038,0.13239609636251962,0.10168566163925476,0.17777929434245546,0.03497577287927387,0.7556473077185559,0.0197911690438818,0.2683750767760868,0.011942946836825223,0.08564799017266089,0.017743806728997474,0.04589503855865693,0.15764689824609296,0.008530676312018017,0.021667917832525762,0.16276530403330375,0.38285675288336857,0.003071043472326486,0.03651129461543711,0.10305056984917764,0.018596874360199276,0.9491230464751246,0.7053163174776497,0.61079642394049,0.05254896608203098,0.23629973384289907,0.2774175936668259,0.09127823653859278,0.06602743465501945,0.18255647307718556,0.13956186446461474,0.014843376782911349,0.02132669078004504,0.07762915443936395,0.033440251143110625,0.07421688391455675,0.03395209172183171,0.03207534293318774,0.01535521736163243,,,0.025868698874362023,0.060826400055932324,0.05208697476053974,0.0022179758411246843,0.0069951545758547735,0.004265338156009008,0.006312700470893332,0.00528901931345117,0.0029004299460861256,0.006653927523374053,0.001023681157442162,0.0006824541049614413,0.0018767487886439636,0.0018767487886439636,0.001023681157442162,0.00034122705248072066,0.000511840578721081,0.0013649082099228826,0.0018767487886439636,0.0013649082099228826,0.0034122705248072066,0.00528901931345117,,,0.00034122705248072066,0.0032416569985668463,0.01569644441411315,0.030027980618303418,0.028321845355899815,0.0011942946836825223,0.455498846395861,0.43813553538524536,0.18460383539206987,0.07558179212447963,,0.19995905275370232,0.12778953115402988
WK051833,'s-Gravenhage,Bouwlust,2018,29714,0.48741334051288954,0.4935383994076866,0.506495254762065,0.2577909402975029,0.28707006798142287,0.24348791815305917,0.151443763882345,0.04593794171097799,0.2862287137376321,0.13327051221646363,0.5803661573668978,0.7136366695833614,0.13175607457764016,0.10079423840613852,0.18206905835633036,0.03533687823921384,0.7600794238406139,0.010601063471764151,0.2744497543245608,0.009759709227973345,0.08480850777411321,0.016995355724574276,0.045264858315945344,0.15295820152116849,0.008245271589149896,0.01935114760718853,0.16995355724574274,0.3728882008480851,0.0028606044288887393,0.03146664871777613,0.10113078010365484,0.019687689304704853,0.9579659419802113,0.7158241906172175,0.6207511610688564,0.05334185905633708,0.2372618967490072,0.2818536716699199,0.0913710708756815,0.06697179780574813,0.18291041260012114,0.14000134616679005,0.015144376388234503,0.021370397792286465,0.07673150703372147,0.034663794844181195,0.07420744430234906,0.03314935720535774,0.033654169751632226,0.01632227232954163,0.0006904646827314782,,0.028654284333356348,0.06559414485949043,0.04522543671891183,0.001177895941307128,0.002524062731372417,0.001346166790065289,0.0010096250925489669,0.0040385003701958674,0.0021875210338560946,0.005216396311502995,0.00033654169751632225,0.00033654169751632225,0.0008413542437908057,0.001177895941307128,0.00033654169751632225,0.00033654169751632225,0.0005048125462744834,0.001177895941307128,0.0018509793363397724,0.0010096250925489669,0.0030288752776469006,0.004879854613986673,,0.00033654169751632225,0.0005048125462744834,0.0033654169751632227,0.014471292993201858,0.028774315137645553,0.026081981557514976,0.001346166790065289,0.3856245253055306,0.4369993942249445,0.18762199636534968,0.0822844450427408,,0.20579524803123106,0.13310224136770546
WK051833,'s-Gravenhage,Bouwlust,2019,30059,0.49050201270834026,0.49452742938886857,0.5055058385175821,0.26015502844406,0.2807811304434612,0.2468478658638012,0.1522006720117103,0.044412655111613825,0.2774543397983965,0.13257260720582853,0.5898399813699724,0.7224125885758009,0.1310755514155494,0.10013639841644766,0.18496955986559765,0.03592933896669882,0.761336039123058,0.010313050999700589,0.2737948700888253,0.00815063708040853,0.08283708706211118,0.01663395322532353,0.046242389966399414,0.1483748627698859,0.0069862603546358825,0.018962706676868824,0.1596859509631059,0.36079044545726735,0.0026614325160517647,0.02910941814431618,0.10512658438404471,0.019960743870388237,0.9557869523270901,0.7102698027213148,0.6151235902724641,0.049735520143717356,0.23686749392860706,0.27479290728234473,0.0881599520942147,0.06819920822382647,0.1814764296882797,0.13872716989919825,0.014970557902791178,0.02029342293489471,0.07435377091719618,0.034931301773179414,0.07185867793339765,0.030939152999101768,0.03360058551515353,0.014804218370537942,0.0010173629951166576,,0.025434074877916442,0.07494574064026044,0.0512072707542051,0.0011643767257726472,0.0023287534515452945,0.0013307162580258824,0.0004990185967597059,0.004491167370837353,0.003160451112811471,0.0034931301773179413,0.0003326790645064706,0.0004990185967597059,0.0011643767257726472,0.0011643767257726472,0.0006653581290129412,0.0003326790645064706,0.0004990185967597059,0.0011643767257726472,0.0019960743870388238,0.0008316976612661765,0.0024950929837985296,0.004158488306330883,,0.0003326790645064706,0.0004990185967597059,0.0029941115805582354,0.014804218370537942,0.030606473934595296,0.028277720483050002,0.0013307162580258824,0.36353771025501896,0.44213047672909944,0.19045876442995444,0.08100735220732559,0.3692737616021824,0.20908879204231678,0.13357064439934796
WK051833,'s-Gravenhage,Bouwlust,2020,29862,0.48945147679324896,0.496952648851383,0.5031478132743955,0.26086665327171654,0.27811265153037307,0.2506530038175608,0.15370705244122965,0.04252896657959949,0.2668943808184315,0.13729823856406134,0.5957404058669882,0.7330386444310495,0.13026588975956063,0.09878775701560512,0.18870135958743553,0.035664054651396424,0.7650190878038979,0.007367222557095975,0.26588975956064564,0.009041591320072333,0.08288125376732972,0.02344116268166901,0.04805438349742147,0.14650726676043133,0.007199785680798339,0.01942267765052575,0.15286986805974148,0.33135757819302125,0.0018418056392739937,0.02745964771281227,0.10347598955193892,0.015739066371977764,0.9570691849172862,0.6766124171187462,0.5545509342977697,0.04855669412631438,0.23809523809523808,0.26019690576652604,0.08154175875694863,0.06931886678722121,0.18317594266961357,0.13729823856406134,0.014901881990489585,0.01959011452682339,0.07618377871542428,0.034659433393610606,0.07283504118947157,0.028799142723193356,0.033654812135824795,0.01389726073270377,0.001026272577996716,0.003078817733990148,0.024288451012588943,0.04481390257252326,0.043445539135194305,0.0015069318866787222,0.0010046212577858146,0.000837184381488179,0.0003348737525952716,0.0035161744022503515,0.0021766793918692653,0.0020092425155716293,,0.0005023106288929073,,0.0011720581340834506,0.0005023106288929073,,0.0005023106288929073,0.0011720581340834506,0.001674368762976358,0.000837184381488179,0.0023441162681669013,0.004018485031143259,,0.0003348737525952716,0.0005023106288929073,0.0020092425155716293,0.013394950103810864,0.02812939521800281,0.026455026455026454,0.000837184381488179,0.31643404488232074,0.44136360592056795,0.19305471837117408,0.0842207487777108,0.36852856473109635,0.2101332797535329,0.1379679860692519
WK051833,'s-Gravenhage,Bouwlust,2021,29599,0.4799486469137471,0.4963005506942802,0.5035643096050543,0.2618331700395284,0.27551606473191664,0.25271124024460284,0.15659312814622114,0.04087975945133281,0.2554140342579141,0.13936281631136188,0.6052569343558905,0.7446197506672523,0.1300719618906044,0.09882090611169296,0.1915605256934356,0.03665664380553397,0.7655664042704146,0.005236663400790567,0.2647048886786716,0.006756985033278151,0.08108382039933781,0.021115578228994222,0.048988141491266596,0.1454441028413122,0.006588060407446197,0.016216764079867562,0.1432480827054968,0.29612486908341495,0.0013513970066556303,0.02500084462312916,0.09730058447920538,0.015372140950707795,0.9603364978546572,0.6883678502652116,0.5870130747660394,0.04510287509713166,0.24190006419135782,0.27146187371194974,0.08277306665765735,0.07246866448190817,0.1853103145376533,0.1385181931822021,0.014189668569884118,0.019933105848170547,0.07702962937937093,0.03648771917970202,0.07331328761106794,0.029055035643096052,0.03513632217304639,0.014189668569884118,0.0014078558355624384,0.004575531465577925,0.03449246797127974,0.03519639588906096,0.049626918203575954,0.0013513970066556303,0.0018581708841514915,0.0011824723808236766,0.0006756985033278152,0.0042231156457988445,0.003040643264975168,0.003040643264975168,0.0003378492516639076,0.0003378492516639076,0.0003378492516639076,0.0010135477549917226,0.0005067738774958613,0.0005067738774958613,0.0006756985033278152,0.0013513970066556303,0.0018581708841514915,0.0008446231291597689,0.002364944761647353,0.003716341768302983,,0.0003378492516639076,0.0003378492516639076,0.0033784925166390756,0.015034291699043887,0.03074428190141559,0.02685901550728065,0.0013513970066556303,0.3547796705617345,0.43734585627892836,0.197303962971722,0.08750295618095207,0.36200547315787696,0.21588567181323692,0.1422345349505051
WK051833,'s-Gravenhage,Bouwlust,2022,29943,0.46495007180309256,0.49744514577697624,0.5024546638613365,0.2593260528337174,0.27468857495908894,0.25915906889757206,0.15562902848745952,0.03907424105801022,0.24596733794208997,0.15112046221153524,0.6028120094846876,0.7539324716962228,0.12724175934275123,0.09685068296429883,0.19203152656714423,0.03623551414353939,0.7549343753130949,0.007514277126540427,0.26700731389640314,0.004341582339778913,0.07631165881842167,0.020539024145877167,0.048425341482149414,0.13826269912834385,0.007013325318104399,0.018201249039842368,0.10202718498480447,0.2992352135724543,0.0011688875530173996,0.02371171893263868,0.09134021307150252,0.016865377550679624,0.944962094646495,0.6901446080887018,0.5897872624653508,,0.24012290017700297,0.27034699261931,0.08315800020038072,0.07297198009551481,0.18318137795144107,0.13559095615001837,0.012857763083191398,0.020372040209731823,0.07247102828707878,0.03373075510135925,0.06963230137260795,0.025882510102528136,0.032895835420632534,0.012690779147046053,0.001077431403533975,0.0057463008188478664,0.0344778049130872,0.015802327251831633,0.043097256141359,0.0008349196807267141,0.0021707911698894567,0.0008349196807267141,0.0008349196807267141,0.0035066626590521993,0.0025047590421801423,0.0050095180843602845,,,0.0005009518084360284,0.0008349196807267141,0.00033396787229068566,0.00033396787229068566,0.0005009518084360284,0.0011688875530173996,0.0016698393614534282,0.0008349196807267141,0.0020038072337441137,0.0031726947867615134,,,0.00033396787229068566,0.0023377751060347993,0.015028554253080854,0.02855425308085362,0.025715526166382795,0.0011688875530173996,0.3580663697744577,0.434993153658618,0.19720802858764988,0.08299101626423538,0.35934943058477775,0.21440737401062018,0.13976555455365194
WK051833,'s-Gravenhage,Bouwlust,2023,30191,0.44639130866814614,0.49402139710509757,0.505945480441191,0.25636779172601104,0.2730946308502534,0.2648140174224107,0.1571660428604551,0.03726276042529231,0.23765360537908647,0.15998145142592163,0.6023318207412806,0.7623132721672021,0.126527773177437,0.09539266668874831,0.19144778245172403,0.03510980093405319,0.7467457189228578,0.004305918982478222,0.26994799774767314,0.0036434699082508034,0.07402868404491404,0.01805173727269716,0.04802755788148786,0.13480838660527972,0.0062932662051604785,0.018548574078367727,0.07949388890729026,0.3279122917425723,0.0006624490742274188,0.02467622801497135,0.08860256367791726,0.016395614587128616,,,,,0.23930972806465503,0.2456029942698155,0.07171011228511809,0.07651286807326686,0.1820078831439833,0.13696134609651883,0.012089695604650393,0.020701533569606835,0.07187572455367494,0.03246000463714352,0.06939154052532212,0.026001126163426185,0.03163194329435925,0.012089695604650393,0.0011130073458484825,0.007049046523707057,0.03561623506715144,0.01595310529049492,0.0426652815908585,0.0013248981484548375,0.0018217349541254017,0.0004968368056705641,0.0008280613427842735,0.004471531251035076,0.0029810208340233847,0.004471531251035076,,0.0004968368056705641,,0.0006624490742274188,0.0008280613427842735,0.0004968368056705641,0.0003312245371137094,0.001159285879897983,0.001656122685568547,0.0008280613427842735,0.0019873472226822563,0.0029810208340233847,,0.0003312245371137094,0.0004968368056705641,0.002649796296909675,0.014242655095889503,0.028154085654665297,0.027988473386108444,0.0009936736113411282,0.3546783408770498,0.42860455102513995,0.1977410486568845,0.0844622569639959,0.35325096883177104,0.21397105097545627,0.14192971415322447
WK051833,'s-Gravenhage,Bouwlust,2024,29873,0.42797844207143576,0.4917484015666321,0.5083185485220768,0.2518997087671141,0.2739932380410404,0.26411809995648244,0.16134971378837076,0.03749204967696582,0.23030830515850434,0.1643624677802698,0.6053961771499348,0.7697586449302045,0.12636829243798747,0.09406487463595889,0.19398788203394368,0.03498142135038329,0.7592140059585579,0.006695008870886754,,,,,,,0.052890570080005354,0.043182807217219565,,,0.0005021256653165065,,0.09088474542228768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006695008870886754,0.0013390017741773507,,0.0013390017741773507,0.002008502661266026,,0.0003347504435443377,0.0003347504435443377,,,,,,,,,,,,
WK051834,'s-Gravenhage,Morgenstond,2009,17578,0.3328023665946069,0.492945727614063,0.5068836045056321,0.19029468653999318,0.33365570599613154,0.2537262487199909,0.15701444988053248,0.052338149960177494,0.4474342928660826,0.10695187165775401,0.44572761406303335,0.5526794857207874,0.07281829559676868,0.1197519626806235,0.10296962111730572,0.03555580839685971,0.24206394356582092,0.012800091022869496,,,,,,,0.016782341563317784,0.02190237797246558,,,0.003982250540448287,,,,0.9290021617931505,0.7463875298668791,0.6104221185572876,0.07822277847309136,0.24689953350779384,0.2924109682557743,0.07822277847309136,0.057458186369325294,0.1939924906132666,0.12003640914779838,0.01991125270224144,0.022471270906815336,0.06855159858914553,,0.06570713391739674,0.017920127432017294,,0.007964501080896575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006257822277847309,0.00995562635112072,0.010240072818295597,0.0005688929343497553,,,,,,,
WK051834,'s-Gravenhage,Morgenstond,2010,18116,0.33539412673879443,0.4937624199602561,0.5061823802163833,0.19513137557959814,0.3416869066018989,0.24646721130492383,0.15069551777434312,0.048575844557297417,0.42448664164274674,0.10901965113711636,0.46643850739677634,0.5754581585338927,0.07948774563921396,0.12116361227644072,0.10957164937072202,0.035051887833958933,0.2583351733274454,0.013799955840141312,,,,,,,0.01766394347538088,0.0347758887171561,,,0.0046919849856480456,0.042779863104438064,,,0.9268050342238905,0.7485096047692648,0.6129940384190771,0.07865974828880548,0.24315522190328992,0.2903510708765732,0.08279973504084787,0.0568558180613822,0.19099138882755576,0.12254360786045485,0.019319938176197836,0.022079929344226097,0.07424376241996025,0.03063590196511371,0.07120777213512917,0.0168359461249724,0.02925590638109958,0.00800397438728196,,,0.014812376563528637,0.042791310072416065,0.032916392363396975,,,,0.0005519982336056525,,0.001103996467211305,,,,,,,,,,,0.001379995584014131,0.001379995584014131,0.001379995584014131,,,,0.0016559947008169575,0.007451976153676309,0.011315963788915875,0.010487966438507397,,0.009052007899934168,,,,,,
