GMC,gem_name,YEAR,AGE_MEAN,Income_MEAN,Moving_Count_MEAN,Lifeevents_Count_MEAN,UniqueMed_Count_MEAN,ZVWKOSTENTOTAAL_MEAN,ZVWKHUISARTS_MEAN,ZVWKHUISARTS_NO_REG_MEAN,ZVWKZIEKENHUIS_MEAN,ZVWKFARMACIE_MEAN,ZVWKOSTENPSYCHO_MEAN
GM0629,Wassenaar,2016,44.4292675791684,51863.6788780314,0.112753472480131,0.905460218408736,4.23739532704808,2472.04695727302,147.622507462686,83.2107753338572,1419.97464414768,249.14289984289,137.77165252906
GM0629,Wassenaar,2017,44.4479607281839,55209.4717515235,0.10855128918568,0.920024513559062,4.23616151143367,2560.90152782673,152.970242039714,87.2335671483971,1458.37344652019,258.666280108094,153.098879880939
GM0629,Wassenaar,2018,44.576095956393,53310.1684944384,0.101259259259259,0.897886755928376,4.28901366056958,2650.46327537703,162.752397046182,93.8849359224828,1493.59698444948,262.487883879035,178.57671876221
GM0629,Wassenaar,2019,44.7393339006106,63522.1276097561,0.109496339028178,0.927295323908653,4.24966699484566,2708.16982268121,176.312896336712,104.206712782541,1447.15336866718,279.724544037414,196.347291114576
GM0629,Wassenaar,2020,44.7567126706406,56011.3100131345,0.112274407877878,0.929038825069071,4.11098514231159,2650.3080310602,172.829277312217,101.169124317675,1453.87249673253,269.566612977628,221.969923502729
GM0629,Wassenaar,2021,44.8371581850783,58968.4589543683,0.111892652310356,0.927098894532417,4.12073537210536,2670.4822135486,188.010463424849,109.949655382506,1531.54275198964,265.96485282358,125.452420699897
GM0629,Wassenaar,2022,44.8145300751354,64242.6831310172,0.106922966781214,0.868149917873675,4.17036564872226,2653.58663144646,199.424973298747,120.948503585597,1622.91667111688,282.187150595056,
GM0629,Wassenaar,2023,44.8629973887462,68884.2833257507,0.112932927261137,0.902468312208139,3.93460521779106,,,,,,
GM0629,Wassenaar,2024,45.2386136832749,,0.101438249465638,0.514745308310992,,,,,,,
GM0637,Zoetermeer,2009,38.3388993733785,,0.102260900196948,0.61773183580161,3.8646345131856,1951.91188965785,125.680216702204,74.1951411847673,1026.34913943363,320.389670447267,242.597278481013
GM0637,Zoetermeer,2010,38.6570547716393,,0.0969506740783337,0.763804713804714,3.95924216770138,2019.24747312482,127.731450101205,67.8879986831295,1086.22627277087,321.755062307446,231.819906229557
GM0637,Zoetermeer,2011,38.932330300233,27278.7594588172,0.0876032529677739,0.80471074090925,4.03902618466375,2139.16152900589,137.199902688755,73.2049136937146,1162.73442149392,315.966474543471,247.908178396112
GM0637,Zoetermeer,2012,39.2011770341938,27170.7176184156,0.0936550605226741,0.880275653992526,3.96651215907564,2136.02314658591,130.928867246989,72.1245128168156,1245.65704419757,271.17258412286,217.194263144822
GM0637,Zoetermeer,2013,39.5341196571457,27377.6173303057,0.0901569186875892,0.910704794302115,3.94440190622036,2243.10359549485,130.588839384119,70.7830249644605,1292.70568248975,249.336349805938,260.295220428006
GM0637,Zoetermeer,2014,39.7836771303164,28483.9665218482,0.0868067625217254,0.90734153802376,3.96488738534193,2204.39485487812,140.498218657966,78.5192124492541,1257.18303446629,252.674098304546,229.361391212307
GM0637,Zoetermeer,2015,40.0675336384859,28653.8172372528,0.0929012199548633,0.959554084654241,4.04718487728081,2237.72776724336,143.940106467572,81.1446733616405,1237.25540877499,264.386425106946,190.215313952841
GM0637,Zoetermeer,2016,40.2646880962916,29737.8560895707,0.104713889193809,1.0066958366481,4.10201656746365,2349.92265135787,146.804247159757,84.0626532305246,1306.57862902332,275.416855041319,198.580047379518
GM0637,Zoetermeer,2017,40.5321721439147,30522.4851519365,0.0974537346011008,0.981497344526298,4.15715108596212,2434.99654638486,145.366289767738,81.2840463255132,1346.61628597186,277.676125675158,191.400278127051
