GMC,GMN,YEAR,Total_All_Pop,Total_ICPCPat_Pop,%_Gender_Mannen,%_Gender_Vrouwen,%_0to20,%_21to40,%_41to60,%_61to80,%_Above80,%_MajorEthnicity_Native Dutch,%_MajorEthnicity_Western,%_MajorEthnicity_Non-Western,%_MinorEthnicity_Marokko,%_MinorEthnicity_Suriname,%_MinorEthnicity_Turkije,%_MinorEthnicity_Voormalige Nederlandse Antillen en Aruba,%_Multiperson_Household,%_HouseholdType_Institutional,%_Employee,%_Unemployment_benefit_user,%_Welfare_benefit_user,%_Other_social_benefit_user,%_Sickness_benefit_user,%_Pension_benefit_user,%_Moving_count_above_1,%_Lifeevents_count_above_2,%_Low_Income,%_Debt_Mortgage,%_Debt_Poor,%_Wanbet,%_WMO_user,%_WLZ_user,%_ZVWKHUISARTS_user,%_ZVWKFARMACIE_user,%_ZVWKZIEKENHUIS_user,%_ZVWKOSTENPSYCHO_user,%_HVZ_Medication_user,%_UniqueMed_Count_>=5,%_UniqueMed_Count_>=10,%_DIAB_Medication_user,%_BLOEDDRUKV_Medication_user,%_CHOL_Medication_user,%_DIURETICS_Medication_user,%_DIURETICS_RAAS_BETA_Medication_user,%_OPIOID_Medication_user,%_OPIOID_MULYEARS_Medication_user,%_Opioid_user_no_death,%_Opioid_user_no_death_primary,%_Opioid_user_2Years_no_death,%_Opioid_user_2Years_no_death_primary,%_Opioid_user_no_death_comb,%_Opioid_user_2Years_no_death_comb,%_Hypertensie_patients,%_COPD_patients,%_Diabetes_I_patients,%_Diabetes_II_patients,%_Hartfalen_patients,%_ICPC_Hartfalen_patients,%_Hartfalen_PrimarynSecondary_patients,%_OMA_patients,%_Morbus_Parkinson_patients,%_Heupfractuur_patients,%_BMIUP45_patients,%_Lung_Cancer_patients,%_Colon_Cancer_patients,%_Back_pain_patients,%_Medication_Dependency_patients,%_Medication_Dependency_3Years_patients,%_Medication_Dependency_5Years_patients,%_Alcohol_Dependency_patients,%_Alcohol_Dependency_3Years_patients,%_Alcohol_Dependency_5Years_patients,%_Loneliness_patients,%_Loneliness_3Years_patients,%_Loneliness_5Years_patients,%_ICPC_Obesitas_patients,%_BMI_NormalWeight,%_BMI_Obese,%_BMI_OverWeight,%_BMI_UnderWeight,%_Primary_care_patients_in_Secondary_care,%_Proxy_Primary_care_refer_to_Secondary_care,%_JGDHULP_user,%_GEDETINEERDENTAB,%_SHNTAB,%_HBOPL_Low,%_HBOPL_Mid,%_HBOPL_High,%_HGOPL_Low,%_HGOPL_Mid,%_HGOPL_High
GM0553,Lisse,2009,22890,12790,0.4927916120576671,0.5072083879423329,0.23787680209698558,0.23001310615989515,0.2948885976408912,0.19003931847968544,0.037352555701179554,0.8807339449541285,0.08213193534294452,0.03713411970292704,0.004150283966797728,0.00436871996505024,0.0017474879860200961,0.001965923984272608,3960,0.005679335954565312,,,,,,,0.00327653997378768,0.00436871996505024,,,0.001965923984272608,,,,0.9480122324159022,0.6874180865006553,0.5017474879860201,0.027304499781564,4885.0,0.19156837046745304,0.04281345565749235,0.03407601572739188,0.17758846657929228,0.08278724333770206,0.01834862385321101,0.017911751856705984,0.033420707732634336,,505.0,,,,0.022062035823503714,,,,,,,,,,,,,,,,,,,,,,,,,,0.000655307994757536,0.000655307994757536,0.000655307994757536,,,,,,0.008955875928352992,,,,,,
GM0553,Lisse,2010,23280,12900,0.49291237113402064,0.5070876288659794,0.2338917525773196,0.23174398625429554,0.2929553264604811,0.19222508591065293,0.03865979381443299,0.8687714776632303,0.09342783505154639,0.037800687285223365,0.004080756013745705,0.00429553264604811,0.001718213058419244,0.0019329896907216496,3835,0.001718213058419244,,,,,,,0.0032216494845360823,0.008376288659793814,,,0.001718213058419244,0.006013745704467354,,,0.9340635738831615,0.6834192439862543,0.5103092783505154,0.028350515463917526,5095.0,0.19652061855670103,0.04596219931271478,0.0350085910652921,0.179553264604811,0.0856958762886598,0.017826460481099655,0.019329896907216496,0.038445017182130586,0.01138316151202749,590.0,,0.006872852233676976,,0.02534364261168385,0.006872852233676976,,,,,,,,,,,,,,,,,,,,,,,,,0.000859106529209622,,0.0006443298969072165,,0.003436426116838488,0.003436426116838488,,0.0006443298969072165,0.007946735395189003,,,,,,
GM0553,Lisse,2011,23130,12800,0.49286640726329445,0.5071335927367056,0.23043666234327712,0.22762645914396887,0.29399048854301774,0.19714656290531776,0.040639861651534805,0.8707306528318202,0.09014267185473411,0.03912667531344574,0.0034587116299178555,0.00432338953739732,0.0017293558149589277,0.0017293558149589277,19470,0.00216169476869866,0.401642888024211,0.00864677907479464,0.007349762213575443,0.004971897968006917,0.022697795071335927,0.20233463035019456,0.0030263726761781237,0.006701253782965845,775.0,0.5155642023346303,0.0019455252918287938,0.0062689148292261136,,,0.9686554258538694,0.6776913099870299,0.5438824038045827,0.03739731949848681,5255.0,0.20363164721141375,0.05188067444876784,0.03718115002161695,0.18720276696930394,0.09381755296152183,0.017942066580198875,0.020319930825767402,0.0425853869433636,0.013618677042801557,705.0,0.0015131863380890619,0.00864677907479464,,0.0311284046692607,0.00864677907479464,,,,,,,,,,,,,,,,,,,,,,,,,0.0008646779074794639,0.0006485084306095979,0.0008646779074794639,,0.0062689148292261136,0.0062689148292261136,,,0.008214440121054907,,,,,,
GM0553,Lisse,2012,22870,12680,0.49365981635330125,0.5061215566243987,0.22999562745955401,0.21775251421075645,0.29558373414954087,0.20485351989505904,0.04197638828159161,0.8734149540883254,0.08635767380848274,0.040008745080892,0.0037166593790992565,0.004153913423699169,0.0017490161783996502,0.0017490161783996502,19310,0.002404897245299519,0.3970266724967206,0.010275470048097944,0.007433318758198513,0.005028421512898994,0.022081329252295584,0.20857017927415827,0.003060778312199388,0.00765194578049847,875.0,0.5144293834717971,0.0013117621337997377,0.006340183646698732,,,0.9733275032794053,0.6644075207695671,0.5421950153038916,0.034324442501093136,5295.0,0.19435942282466112,0.04875382597289025,0.038478355924792304,0.19173589855706166,0.10275470048097946,0.017271534761696544,0.020332313073895932,0.04438128552689112,0.014866637516397026,725.0,0.0019676432006996065,0.010056843025797988,0.0006558810668998689,0.032138172278093576,0.010275470048097944,35.0,0.004153913423699169,0.0017490161783996502,0.003279405334499344,0.0019676432006996065,,50.0,0.0037166593790992565,0.0013117621337997377,,,0.0010931351114997813,0.0013117621337997377,0.0008745080891998251,,,,,,,,,,,0.0013117621337997377,0.0008745080891998251,0.0010931351114997813,,0.1359860078705728,0.12986445124617402,,0.0006558810668998689,0.008089199825098382,,,,,,
GM0553,Lisse,2013,22830,12660,0.49364870784056064,0.5063512921594393,0.2266754270696452,0.21594393342093737,0.29500657030223393,0.21003066141042487,0.04336399474375821,0.8720981165133597,0.086508979413053,0.04139290407358739,0.003942181340341655,0.004818221638195357,0.0019710906701708277,0.0019710906701708277,19285,0.002628120893561104,0.394437144108629,0.01357862461673237,0.008760402978537012,0.005256241787122208,0.02014892685063513,0.21068769163381515,0.005256241787122208,0.008979413053000438,925.0,0.5227770477441962,0.001314060446780552,0.006789312308366185,,,0.9770039421813403,0.6583442838370565,0.5448970652650021,0.037669732807709154,5380.0,0.19557599649583882,0.04862023653088042,0.03920280332895313,0.1927288655278143,0.10665790626368812,0.0173017958826106,0.020367936925098553,0.04161191414805081,0.01357862461673237,700.0,0.0017520805957074025,0.008979413053000438,0.000657030223390276,0.03131844064826982,0.008979413053000438,70.0,0.003942181340341655,0.002190100744634253,0.0030661410424879547,0.004380201489268506,,100.0,0.005256241787122208,0.0010950503723171265,,,0.0015330705212439773,0.0017520805957074025,0.0015330705212439773,,,,,,,,,,,0.0010950503723171265,0.0010950503723171265,0.001314060446780552,,0.2041173893999124,0.1038107752956636,,,,,0.17367498904949627,0.10490582566798072,,0.17498904949627683,0.1548401226456417
GM0553,Lisse,2014,22970,12780,0.49259904222899437,0.5074009577710057,0.22464083587287767,0.21593382673051806,0.2936438833260775,0.21245102307357422,0.04440574662603396,0.8726599912929909,0.08511101436656508,0.042446669569003045,0.0037004788855028296,0.00478885502829778,0.00195907705703091,0.0017414018284719198,19460,0.0034828036569438396,0.391380060949064,0.014366565084893338,0.00914235959947758,0.0056595559425337396,0.0195907705703091,0.21201567261645624,0.0043535045711798,0.00979538528515455,885.0,0.5154549412276883,0.0008707009142359599,0.007400957771005659,,,0.979320853286896,0.6493252067914671,0.5502829777971266,0.05093600348280366,5495.0,0.1893774488463213,0.049629952111449716,0.038746190683500215,0.19264257727470613,0.11449717022202874,0.01697866782760122,0.0195907705703091,0.04222899434044406,0.013931214627775359,715.0,0.0017414018284719198,0.00979538528515455,,0.03134523291249456,0.00979538528515455,55.0,0.00413582934262081,0.0028297779712668698,0.0034828036569438396,0.00413582934262081,,100.0,0.006312581628210709,0.0015237265999129299,,,0.00195907705703091,0.00261210274270788,0.00065302568567697,,,,,,,,,,,0.0017414018284719198,0.0017414018284719198,0.0021767522855899,,0.21375707444492817,0.08315193730953417,,,0.00805398345668263,,0.17936438833260776,0.11275576839355682,,0.18132346538963867,0.16238572050500652
GM0553,Lisse,2015,23100,12930,0.4922077922077922,0.508008658008658,0.22121212121212122,0.2158008658008658,0.2924242424242424,0.21558441558441557,0.046103896103896105,0.8714285714285714,0.08484848484848485,0.04393939393939394,0.003463203463203463,0.004978354978354979,0.001948051948051948,0.0015151515151515152,19530,0.003896103896103896,0.39025974025974025,0.013852813852813853,0.00974025974025974,0.006277056277056277,0.019696969696969695,0.21363636363636362,0.004545454545454545,0.01038961038961039,825.0,0.503030303030303,0.0008658008658008658,0.006493506493506494,30.0,0.009956709956709957,0.9803030303030303,0.6461038961038961,0.5489177489177489,0.0367965367965368,5585.0,0.19523809523809524,0.05064935064935065,0.03874458874458874,0.195021645021645,0.12099567099567099,0.015151515151515152,0.01948051948051948,0.048484848484848485,0.016233766233766232,845.0,0.001948051948051948,0.011471861471861472,,0.0367965367965368,0.011471861471861472,55.0,0.00367965367965368,0.002380952380952381,0.00367965367965368,0.003463203463203463,,80.0,0.006060606060606061,0.0017316017316017316,,,0.001948051948051948,0.001948051948051948,0.0006493506493506494,,,,,,0.0006493506493506494,,,,,0.0017316017316017316,0.0017316017316017316,0.0021645021645021645,,0.21147186147186148,0.07878787878787878,470.0,,0.008874458874458875,,0.18441558441558442,0.11796536796536797,,0.18614718614718614,0.16796536796536796
GM0553,Lisse,2016,23200,13060,0.49224137931034484,0.5075431034482759,0.21961206896551724,0.21530172413793103,0.28900862068965516,0.2170258620689655,0.04935344827586207,0.868103448275862,0.08512931034482758,0.04676724137931035,0.003663793103448276,0.005172413793103448,0.0021551724137931034,0.0017241379310344827,19515,0.0047413793103448275,0.3894396551724138,0.01228448275862069,0.010560344827586207,0.00646551724137931,0.02025862068965517,0.21637931034482757,0.005387931034482759,0.01271551724137931,750.0,0.49008620689655175,,0.00603448275862069,1155.0,0.010775862068965518,0.9806034482758621,0.6478448275862069,0.565301724137931,0.041594827586206896,5640.0,0.19870689655172413,0.052370689655172414,0.039224137931034485,0.19504310344827586,0.12306034482758621,0.014870689655172414,0.02004310344827586,0.05043103448275862,0.01810344827586207,885.0,0.0021551724137931034,0.013146551724137931,,0.03857758620689655,0.013146551724137931,55.0,0.004525862068965518,0.0023706896551724138,0.003232758620689655,0.004094827586206897,,100.0,0.006896551724137931,0.0015086206896551724,0.0008620689655172414,,0.0021551724137931034,0.0021551724137931034,0.0008620689655172414,,,,,,0.000646551724137931,,,,,0.0017241379310344827,0.001293103448275862,0.0028017241379310344,,0.23211206896551725,0.09030172413793103,515.0,0.000646551724137931,0.008836206896551724,,0.19375,0.12349137931034483,,0.19245689655172413,0.17737068965517241
GM0553,Lisse,2017,23250,13180,0.492258064516129,0.5077419354838709,0.21806451612903227,0.21505376344086022,0.28580645161290325,0.22043010752688172,0.05075268817204301,0.8643010752688172,0.08645161290322581,0.04924731182795699,0.0034408602150537634,0.005376344086021506,0.002150537634408602,0.001935483870967742,19505,0.005161290322580645,0.3896774193548387,0.01010752688172043,0.012258064516129033,0.006666666666666667,0.021505376344086023,0.21935483870967742,0.004301075268817204,0.014193548387096775,780.0,0.48,,0.006236559139784947,1175.0,0.01032258064516129,0.9823655913978495,0.6511827956989247,0.5772043010752688,0.04236559139784946,5745.0,0.20451612903225808,0.05548387096774193,0.03956989247311828,0.19655913978494624,0.12602150537634407,0.014408602150537634,0.01978494623655914,0.05591397849462366,0.01956989247311828,1020.0,0.002150537634408602,0.014193548387096775,0.0006451612903225806,0.04408602150537634,0.014193548387096775,55.0,0.003870967741935484,0.003010752688172043,0.002795698924731183,0.0040860215053763445,,95.0,0.005806451612903226,0.0015053763440860215,,,0.0015053763440860215,0.001935483870967742,,,,,,0.0006451612903225806,0.0008602150537634409,,,,,0.0017204301075268817,0.0015053763440860215,0.003010752688172043,,0.23655913978494625,0.08666666666666667,545.0,,0.008172043010752689,,0.20279569892473118,0.13053763440860214,,0.19978494623655915,0.18666666666666668
GM0553,Lisse,2018,23320,13330,0.4920668953687822,0.5077186963979416,0.21612349914236706,0.21526586620926244,0.28173241852487135,0.22427101200686106,0.05295883361921098,0.8599914236706689,0.08683533447684391,0.05295883361921098,0.003644939965694683,0.005574614065180103,0.0027873070325900515,0.0023584905660377358,19525,0.006003430531732418,0.3942967409948542,0.007933104631217838,0.011149228130360206,0.006217838765008576,0.02144082332761578,0.22126929674099485,0.004288164665523156,0.011578044596912522,785.0,0.455188679245283,,0.006003430531732418,1240.0,0.011578044596912522,0.9804888507718696,0.6593053173241853,0.5767581475128645,0.04309605488850772,5740.0,0.21204974271012006,0.057461406518010294,0.04009433962264151,0.19618353344768438,0.1271440823327616,0.014579759862778732,0.02079759862778731,0.05467409948542024,0.01972555746140652,1055.0,0.002572898799313894,0.015437392795883362,0.001072041166380789,0.045454545454545456,0.015437392795883362,40.0,0.001072041166380789,0.0008576329331046312,,0.0038593481989708405,,90.0,0.004502572898799314,,,0.0006432246998284735,0.0008576329331046312,0.0008576329331046312,0.0006432246998284735,,,,,0.0006432246998284735,0.0008576329331046312,,,,,0.0015008576329331046,0.001286449399656947,0.002572898799313894,,0.18825042881646656,0.07654373927958834,545.0,,0.007933104631217838,6720.0,0.2073327615780446,0.1382933104631218,,0.2069039451114923,0.19382504288164665
GM0553,Lisse,2019,23420,13440,0.49252775405636207,0.5074722459436379,0.2134927412467976,0.21605465414175917,0.2775405636208369,0.22822374039282664,0.05529461998292058,0.8578138343296328,0.0890264730999146,0.0533731853116994,0.0040563620836891546,0.00533731853116994,0.0025619128949615714,0.0023484201537147735,19595,0.006618274978650726,0.40029888983774553,0.005764304013663535,0.009607173356105893,0.006618274978650726,0.021135781383432962,0.22075149444918873,0.004696840307429547,0.01259607173356106,710.0,0.4289069171648164,,0.005123825789923143,1345.0,0.013023057216054654,0.9803586678052946,0.6524338172502135,0.5832621690862511,0.04568744662681469,5835.0,0.20239111870196413,0.05572160546541417,0.03842869342442357,0.19726729291204098,0.1259607173356106,0.013236549957301452,0.02220324508966695,0.04782237403928266,0.017933390264730998,940.0,0.0017079419299743809,0.014944491887275833,0.0008539709649871904,0.04013663535439795,0.01515798462852263,35.0,0.001067463706233988,0.0012809564474807857,,0.003842869342442357,,95.0,0.003842869342442357,,,,0.0008539709649871904,,0.0006404782237403928,,,,,0.0006404782237403928,0.0006404782237403928,,,,,,,,,0.1891545687446627,0.0982066609735269,540.0,,0.010034158838599488,,0.21093082835183605,0.1430401366353544,0.22993168232280103,0.21071733561058925,0.19940222032450897
